date,phi_1_tc_0.0_omega_0.0_constraint_no_min,phi_1_tc_0.0_omega_0.0_constraint_min_3percent,phi_1_tc_0.0_omega_0.1_constraint_no_min,phi_1_tc_0.0_omega_0.1_constraint_min_3percent,phi_1_tc_0.05_omega_0.0_constraint_no_min,phi_1_tc_0.05_omega_0.0_constraint_min_3percent,phi_1_tc_0.05_omega_0.1_constraint_no_min,phi_1_tc_0.05_omega_0.1_constraint_min_3percent
2018-07-10 00:00:00+00:00,0.13956406447357927,0.3979385673024567,1.5123845575642083,1.30356979144925,3.242836416890973e-07,0.001330024262105113,0.43027261828342966,0.4644738433186928
2018-07-11 00:00:00+00:00,0.13804494250272026,0.3943807485834588,1.5229654451705765,1.30266544198203,2.883255264575611e-07,0.0012569519005012169,0.43143580723010416,0.4614406319151147
2018-07-12 00:00:00+00:00,0.14454117509108355,0.4058694775206239,1.542813414039189,1.3195012680357405,2.730612338803959e-07,0.0012357484533122658,0.4343185662510958,0.46439873023260686
2018-07-13 00:00:00+00:00,0.14400488159683536,0.40282709803681466,1.5376766365754908,1.3114827663536062,2.4474196691462363e-07,0.0011696409092227737,0.4304123427545577,0.45902456350917603
2018-07-16 00:00:00+00:00,0.14119503024860441,0.3975285758956307,1.5485248655975068,1.3104157732996853,2.1549231721019291e-07,0.0011004527417977944,0.4318077122843586,0.45640061468729837
2018-07-17 00:00:00+00:00,0.13650088206137317,0.39100271734246855,1.538540422454097,1.306699962786443,1.9106568282530365e-07,0.0010419808278072332,0.42878265619444816,0.45508716124733245
2018-07-18 00:00:00+00:00,0.13478269616396724,0.3877832388560992,1.5358145566918002,1.3046309311071145,1.718576496332698e-07,0.0009854701405600517,0.4206678430311432,0.4477069148913082
2018-07-19 00:00:00+00:00,0.13054128264831794,0.38093295178190967,1.5053624629019913,1.2882725749375172,1.492637768143504e-07,0.0009227299396912487,0.40529443636292856,0.4355436047106266
2018-07-20 00:00:00+00:00,0.1314836939397804,0.3818273491995047,1.503256941993477,1.2871448724180854,1.3541497295341425e-07,0.00088245085205722,0.40140077110948147,0.43114646198812673
2018-07-23 00:00:00+00:00,0.13148369393978038,0.3816844534546237,1.49741368508072,1.2841336779099684,1.2187347565807273e-07,0.0008415278628894258,0.39832437180890007,0.4285093416540878
